,TidId,Start,Slut,Notat,Notat,OprettelsesDato,Navn
,95806,28/07/2008,31/07/2008,flytbar,120,28/07/2008 11.52,El-plads
,95810,28/07/2008,31/07/2008,flytbar,253,28/07/2008 13.15,El-plads
,95813,28/07/2008,31/07/2008,flytbar,83,19/07/2006 16.04,El-plads
,95814,28/07/2008,01/08/2008,flytbar,244,28/07/2008 13.36,El-plads
,95816,28/07/2008,30/07/2008,flytbar,140,28/07/2008,El-plads
,95818,28/07/2008,01/08/2008,flytbar,43,02/07/2008 16.45,El-plads
,95819,29/07/2008,01/08/2008,ikke flytbar,26,28/07/2008 14.15,El-plads
,95821,28/07/2008,30/07/2008,flytbar,129,26/07/2005,El-plads
,95823,30/07/2008,01/08/2008,flytbar,72,28/07/2008,El-plads
,95824,28/07/2008,31/07/2008,flytbar,149,28/07/2008 14.42,El-plads
,95829,28/07/2008,02/08/2008,flytbar,89,09/07/2008 13.58,El-plads
,95830,29/07/2008,01/08/2008,flytbar,123,28/07/2008 15.07,El-plads
,95842,28/07/2008,30/07/2008,flytbar,128,25/07/2008 18.14,El-plads
,95843,28/07/2008,04/08/2008,flytbar,147,28/07/2008 16.41,El-plads
,95844,28/07/2008,03/08/2008,flytbar,60,28/07/2008 17.08,El-plads
,95852,28/07/2008,02/08/2008,flytbar,251,18/08/2007 15.26,El-plads
,95853,28/07/2008,30/07/2008,flytbar,124,28/07/2008 18.34,El-plads
,95854,28/07/2008,31/07/2008,flytbar,9,28/07/2008 18.36,El-plads
,95856,28/07/2008,29/07/2008,flytbar,35,28/07/2008 19.23,El-plads
,95859,28/07/2008,30/07/2008,flytbar,63,28/07/2008 19.58,El-plads
,95860,28/07/2008,29/07/2008,flytbar,64,22/08/2002 17.34,El-plads
,95866,29/07/2008,01/08/2008,flytbar,84,29/07/2008,El-plads
,95870,03/08/2008,05/08/2008,flytbar,92,29/07/2008 11.46,El-plads
,95871,30/07/2008,04/08/2008,ikke flytbar,38,23/04/2007 15.35,El-plads
,95877,29/07/2008,01/08/2008,flytbar,99,29/07/2008,El-plads
,95883,02/08/2008,07/08/2008,flytbar,88,29/07/2008 13.41,El-plads
,95886,29/07/2008,01/08/2008,flytbar,20,29/07/2008 13.46,El-plads
,95887,29/07/2008,31/07/2008,flytbar,42,29/07/2008,El-plads
,95889,29/07/2008,01/08/2008,flytbar,46,06/05/2004 17.40,El-plads
,95894,29/07/2008,30/07/2008,flytbar,24,29/07/2008 15.32,El-plads
,95896,29/07/2008,04/08/2008,flytbar,77,29/07/2008 16.24,El-plads
,95898,30/07/2008,01/08/2008,flytbar,17,25/07/2006,El-plads
,95902,30/07/2008,01/08/2008,flytbar,124,29/07/2008,El-plads
,95904,29/07/2008,01/08/2008,flytbar,51,24/07/1999,El-plads
,95907,29/07/2008,03/08/2008,flytbar,232,29/07/2008 18.11,El-plads
,95908,29/07/2008,30/07/2008,flytbar,136,29/07/2008,El-plads
,95909,29/07/2008,30/07/2008,flytbar,80,29/07/2008 19.38,El-plads
,95911,29/07/2008,30/07/2008,flytbar,29,29/07/2008 20.06,El-plads
,95912,29/07/2008,01/08/2008,flytbar,64,29/07/2008 20.18,El-plads
,95914,30/07/2008,02/08/2008,flytbar,65,29/07/2008 19.56,El-plads
,95915,30/07/2008,02/08/2008,flytbar,67,29/07/2008 19.56,El-plads
,95917,29/07/2008,30/07/2008,flytbar,52,30/07/2008 09.57,El-plads
,95918,30/07/2008,01/08/2008,flytbar,24,30/07/2008,El-plads
,95922,30/07/2008,01/08/2008,flytbar,49,21/09/2007 17.57,El-plads
,95923,30/07/2008,02/08/2008,flytbar,47,30/07/2008,El-plads
,95932,02/08/2008,08/08/2008,flytbar,248,30/07/2008 12.47,El-plads
,95935,30/07/2008,31/07/2008,flytbar,74,30/07/2008 13.08,El-plads
,95941,30/07/2008,31/07/2008,flytbar,56,30/07/2008 14.25,El-plads
,95945,30/07/2008,31/07/2008,flytbar,118,30/07/2008 15.50,El-plads
,95946,30/07/2008,31/07/2008,flytbar,97,03/08/2001 19.20,El-plads
,95950,01/08/2008,03/08/2008,ikke flytbar,74,30/07/2008,El-plads
,95951,01/08/2008,03/08/2008,ikke flytbar,76,30/07/2008,El-plads
,95953,30/07/2008,31/07/2008,flytbar,126,30/07/2008 17.04,El-plads
,95955,30/07/2008,05/08/2008,flytbar,39,06/07/2004 12.44,El-plads
,95958,30/07/2008,07/08/2008,flytbar,158,30/07/2008 17.50,El-plads
,95961,30/07/2008,01/08/2008,flytbar,129,30/07/2008 18.39,El-plads
,95971,31/07/2008,10/08/2008,flytbar,78,29/09/2001 08.15,El-plads
,95972,31/07/2008,02/08/2008,flytbar,42,21/04/2002,El-plads
,95973,31/07/2008,03/08/2008,flytbar,73,31/07/2008 11.16,El-plads
,95975,31/07/2008,02/08/2008,flytbar,28,29/07/2008 13.46,El-plads
,95977,31/07/2008,04/08/2008,flytbar,87,31/07/2008 12.41,El-plads
,95978,11/08/2008,13/08/2008,flytbar,98,27/07/2008 12.10,El-plads
,95982,31/07/2008,01/08/2008,flytbar,95,31/07/2008 13.34,El-plads
,95983,31/07/2008,01/08/2008,flytbar,18,31/07/2008,El-plads
,95984,31/07/2008,01/08/2008,flytbar,16,31/07/2008 14.26,El-plads
,95990,31/07/2008,02/08/2008,flytbar,82,31/07/2008 15.37,El-plads
,95993,31/07/2008,02/08/2008,flytbar,253,31/07/2008 16.45,El-plads
,95999,02/08/2008,05/08/2008,flytbar,95,31/07/2008,El-plads
,96000,31/07/2008,01/08/2008,flytbar,69,31/07/2008 20.08,El-plads
,96006,03/08/2008,09/08/2008,flytbar,97,01/08/2008 13.08,El-plads
,96008,02/08/2008,03/08/2008,flytbar,51,26/07/2002 18.02,El-plads
,96009,03/08/2008,06/08/2008,ikke flytbar,251,01/08/2008 13.36,El-plads
,96010,03/08/2008,06/08/2008,flytbar,253,01/08/2008 13.36,El-plads
,96011,01/08/2008,06/08/2008,flytbar,149,01/08/2008 13.42,El-plads
,96015,01/08/2008,05/08/2008,flytbar,123,01/08/2008 14.57,El-plads
,96020,01/08/2008,03/08/2008,flytbar,45,01/08/2008 15.29,El-plads
,96028,01/08/2008,03/08/2008,flytbar,241,01/08/2008 18.49,El-plads
,96031,01/08/2008,04/08/2008,flytbar,127,01/08/2008 19.26,El-plads
,96036,02/08/2008,05/08/2008,flytbar,150,02/08/2008 09.37,El-plads
,96042,02/08/2008,06/08/2008,flytbar,245,24/07/2008 09.28,El-plads
,96043,02/08/2008,04/08/2008,flytbar,49,02/08/2008 13.29,El-plads
,96045,02/08/2008,05/08/2008,flytbar,46,02/08/2008,El-plads
,96046,02/08/2008,06/08/2008,flytbar,47,02/08/2008 14.09,El-plads
,96047,02/08/2008,09/08/2008,flytbar,89,02/08/2008 14.35,El-plads
,96048,02/08/2008,07/08/2008,flytbar,82,02/08/2008 15.16,El-plads
,96049,02/08/2008,04/08/2008,flytbar,138,02/08/2008 16.01,El-plads
,96052,02/08/2008,04/08/2008,flytbar,142,02/08/2008 16.39,El-plads
,96053,02/08/2008,03/08/2008,flytbar,67,02/08/2008 17.01,El-plads
,96054,02/08/2008,10/08/2008,flytbar,146,20/04/1996,El-plads
,96057,28/07/2008,02/08/2008,flytbar,145,28/07/2008 18.07,El-plads
,96062,02/08/2008,03/08/2008,flytbar,126,02/08/2008 19.48,El-plads
,96065,02/08/2008,18/08/2008,flytbar,50,12/06/2005 12.29,El-plads
,96070,03/08/2008,19/10/2008,flytbar,244,11/10/2006 12.28,El-plads
,96072,03/08/2008,04/08/2008,flytbar,67,03/08/2008 11.37,El-plads
,96074,19/08/2008,21/08/2008,flytbar,28,12/08/2003 13.08,El-plads
,96079,19/08/2008,27/08/2008,ikke flytbar,242,29/04/2006 12.10,El-plads
,96080,29/09/2008,04/10/2008,flytbar,38,03/08/2008 12.41,El-plads
,96082,06/08/2008,13/08/2008,flytbar,159,03/08/2008 12.45,El-plads
,96085,03/08/2008,05/08/2008,flytbar,24,02/07/2004 15.53,El-plads
,96088,03/08/2008,08/08/2008,flytbar,247,03/08/2008 16.03,El-plads
,96091,03/08/2008,05/08/2008,flytbar,241,02/08/2008 20.38,El-plads
,96096,03/08/2008,04/08/2008,flytbar,28,03/08/2008 19.13,El-plads
,96099,03/08/2008,04/08/2008,flytbar,44,03/08/2008 19.55,El-plads
,96105,04/08/2008,10/08/2008,flytbar,77,04/08/2008 10.50,El-plads
,96109,04/08/2008,07/08/2008,flytbar,140,26/07/2004 09.56,El-plads
,96111,04/08/2008,06/08/2008,flytbar,44,04/08/2008 12.55,El-plads
,96112,04/08/2008,05/08/2008,flytbar,132,04/08/2008 12.59,El-plads
,96113,04/08/2008,08/08/2008,flytbar,84,04/08/2008 13.15,El-plads
,96115,04/08/2008,08/08/2008,flytbar,147,04/08/2008 15.22,El-plads
,96117,04/08/2008,17/08/2008,flytbar,94,28/08/2004 16.10,El-plads
,96121,04/07/2009,02/08/2009,ikke flytbar,248,30/07/2008 12.47,El-plads
,96122,04/08/2008,06/08/2008,flytbar,49,04/08/2008 18.57,El-plads
,96127,04/08/2008,10/08/2008,flytbar,51,04/08/2008 20.35,El-plads
,96129,05/08/2008,08/08/2008,flytbar,29,05/08/2008 09.57,El-plads
,96136,05/08/2008,11/08/2008,flytbar,143,26/03/2002,El-plads
,96151,05/08/2008,08/08/2008,flytbar,26,05/08/2008,El-plads
,96152,05/08/2008,15/08/2008,flytbar,67,05/08/2008 13.49,El-plads
,96153,05/08/2008,10/08/2008,flytbar,24,05/08/2008,El-plads
,96155,05/08/2008,06/08/2008,flytbar,63,18/01/2008 15.17,El-plads
,96164,05/08/2008,06/08/2008,flytbar,145,05/08/2008 17.36,El-plads
,96165,12/10/2008,16/10/2008,flytbar,95,05/08/2008 16.54,El-plads
,96166,05/08/2008,06/08/2008,flytbar,142,05/08/2008,El-plads
,96167,05/08/2008,08/08/2008,flytbar,80,05/08/2008 18.03,El-plads
,96177,06/08/2008,08/08/2008,flytbar,20,06/08/2008,El-plads
,96179,17/08/2008,24/08/2008,flytbar,90,06/08/2008 12.09,El-plads
,96180,06/08/2008,17/08/2008,flytbar,58,14/08/2006 15.19,El-plads
,96182,06/08/2008,09/08/2008,flytbar,150,06/08/2008 13.50,El-plads
,96185,06/08/2008,09/08/2008,flytbar,62,06/08/2008 16.23,El-plads
,96187,06/08/2008,07/08/2008,flytbar,245,06/08/2008 17.23,El-plads
,96188,06/08/2008,07/08/2008,flytbar,98,06/08/2008 18.04,El-plads
,96191,06/08/2008,08/08/2008,flytbar,95,06/08/2008 18.51,El-plads
,96192,06/08/2008,08/08/2008,flytbar,92,06/08/2008 19.42,El-plads
,96202,07/08/2008,10/08/2008,flytbar,136,07/08/2008 11.40,El-plads
,96208,07/08/2008,10/08/2008,flytbar,382,07/08/2008 12.35,El-plads
,96209,07/08/2008,08/08/2008,flytbar,61,07/08/2008 14.22,El-plads
,96210,04/08/2008,07/08/2008,flytbar,64,04/08/2008 19.41,El-plads
,96211,07/08/2008,09/08/2008,flytbar,18,07/08/2008 14.50,El-plads
,96212,08/08/2008,09/08/2008,flytbar,91,07/08/2008 16.10,El-plads
,96214,07/08/2008,08/08/2008,flytbar,9,06/08/2006 17.38,El-plads
,96215,07/08/2008,09/08/2008,flytbar,73,07/08/2008 17.44,El-plads
,96216,07/08/2008,09/08/2008,flytbar,75,07/08/2008 17.44,El-plads
,96225,08/08/2008,09/08/2008,flytbar,253,08/08/2008 10.34,El-plads
,96229,08/08/2008,09/08/2008,flytbar,44,20/07/2002,El-plads
,96230,08/08/2008,09/08/2008,flytbar,251,08/08/2008 13.58,El-plads
,96240,08/08/2008,09/08/2008,flytbar,81,08/08/2008 15.52,El-plads
,96241,08/08/2008,18/08/2008,flytbar,84,08/08/2008 16.19,El-plads
,96245,08/08/2008,09/08/2008,flytbar,243,08/08/2008 18.38,El-plads
,96251,09/08/2008,24/08/2008,flytbar,134,19/07/2004 13.21,El-plads
,96252,09/08/2008,13/08/2008,flytbar,130,09/08/2008 12.07,El-plads
,96256,09/08/2008,15/08/2008,flytbar,73,09/08/2008 13.48,El-plads
,96260,09/08/2008,12/08/2008,flytbar,120,11/08/2003 12.48,El-plads
,96264,09/08/2008,10/08/2008,flytbar,91,09/08/2008 17.09,El-plads
,96266,09/08/2008,10/08/2008,flytbar,47,09/08/2008 18.53,El-plads
,96276,10/08/2008,04/10/2008,flytbar,57,19/08/2006 11.37,El-plads
,96278,10/08/2008,14/08/2008,flytbar,45,10/08/2008 12.58,El-plads
,96279,10/08/2008,11/08/2008,flytbar,79,10/08/2008 13.10,El-plads
,96280,22/08/2008,24/08/2008,ikke flytbar,20,19/05/2004 17.57,El-plads
,96281,10/08/2008,13/08/2008,flytbar,48,10/03/2006 12.39,El-plads
,96283,10/08/2008,14/08/2008,flytbar,44,10/08/2008,El-plads
,96285,10/08/2008,13/08/2008,flytbar,87,08/08/2007 14.26,El-plads
,96286,10/08/2008,20/08/2008,flytbar,69,10/08/2008 15.21,El-plads
,96287,10/08/2008,11/08/2008,flytbar,131,10/08/2008 15.43,El-plads
,96290,10/08/2008,13/08/2008,flytbar,127,10/08/2008 16.24,El-plads
,96291,10/08/2008,11/08/2008,flytbar,92,10/08/2008 16.26,El-plads
,96298,10/08/2008,11/08/2008,flytbar,29,10/08/2008 18.48,El-plads
,96299,10/08/2008,15/08/2008,flytbar,76,10/08/2008 19.54,El-plads
,96300,10/08/2008,11/08/2008,flytbar,64,10/08/2008 19.56,El-plads
,96301,10/08/2008,13/08/2008,flytbar,249,10/08/2008 20.50,El-plads
,96302,11/08/2008,14/08/2008,flytbar,26,11/08/2008 07.43,El-plads
,96309,11/08/2008,12/08/2008,flytbar,139,24/04/2005 15.18,El-plads
,96311,11/08/2008,14/08/2008,flytbar,142,11/08/2008 12.06,El-plads
,96313,11/08/2008,14/08/2008,flytbar,93,11/08/2008 12.38,El-plads
,96323,16/08/2008,24/08/2008,flytbar,89,23/06/2008,El-plads
,96326,11/08/2008,12/08/2008,flytbar,121,11/08/2008 17.43,El-plads
,96328,11/08/2008,17/08/2008,flytbar,61,11/08/2008 17.49,El-plads
,96329,11/08/2008,21/08/2008,flytbar,20,11/08/2008 18.03,El-plads
,96335,11/08/2008,16/08/2008,flytbar,100,11/08/2008 18.46,El-plads
,96344,11/08/2008,17/08/2008,flytbar,232,11/08/2008 14.13,El-plads
,96345,12/08/2008,18/08/2008,flytbar,91,12/08/2008 11.12,El-plads
,96349,12/08/2008,14/08/2008,flytbar,92,12/08/2008 13.27,El-plads
,96350,12/08/2008,14/08/2008,flytbar,247,12/08/2008 15.03,El-plads
,96352,12/08/2008,21/08/2008,flytbar,116,12/08/2008 16.07,El-plads
,96353,12/08/2008,21/08/2008,flytbar,118,12/08/2008 16.07,El-plads
,96354,12/08/2008,13/08/2008,flytbar,88,12/08/2008 16.17,El-plads
,96355,12/08/2008,21/08/2008,flytbar,77,16/04/2008 17.48,El-plads
,96357,12/08/2008,13/08/2008,flytbar,120,12/08/2008 17.13,El-plads
,96359,12/08/2008,13/08/2008,flytbar,119,12/08/2008 17.55,El-plads
,96360,14/08/2008,01/09/2008,flytbar,98,19/08/2005,El-plads
,96363,12/08/2008,13/08/2008,flytbar,89,12/08/2008 20.17,El-plads
,96364,12/08/2008,19/08/2008,flytbar,251,12/08/2008 20.21,El-plads
,96367,12/08/2008,27/08/2008,flytbar,141,15/08/2005 14.01,El-plads
,96373,29/08/2008,31/08/2008,flytbar,121,13/08/2008 11.00,El-plads
,96374,29/08/2008,31/08/2008,flytbar,123,13/08/2008 11.00,El-plads
,96378,13/08/2008,16/08/2008,flytbar,127,03/06/2007 10.02,El-plads
,96381,13/08/2008,15/08/2008,flytbar,138,13/08/2008,El-plads
,96385,13/08/2008,18/08/2008,flytbar,75,13/08/2008 14.08,El-plads
,96388,13/08/2008,14/08/2008,flytbar,119,13/08/2008 14.58,El-plads
,96389,13/08/2008,21/08/2008,flytbar,43,11/09/2006 14.01,El-plads
,96393,15/08/2008,17/08/2008,flytbar,122,13/08/2008 16.00,El-plads
,96394,15/08/2008,17/08/2008,flytbar,120,13/08/2008 16.00,El-plads
,96397,13/08/2008,01/09/2008,flytbar,79,11/08/2007 17.54,El-plads
,96398,13/08/2008,16/08/2008,flytbar,95,13/08/2008,El-plads
,96399,13/08/2008,14/08/2008,flytbar,117,13/08/2008 18.00,El-plads
,96407,13/08/2008,16/08/2008,flytbar,121,13/08/2008 19.45,El-plads
,96414,14/08/2008,16/08/2008,flytbar,74,14/08/2008 10.30,El-plads
,96417,14/08/2008,18/08/2008,flytbar,153,14/08/2008 11.02,El-plads
,96418,14/08/2008,17/08/2008,flytbar,46,14/08/2008 12.57,El-plads
,96434,14/08/2008,17/08/2008,flytbar,24,22/07/2007 22.01,El-plads
,96435,14/08/2008,28/08/2008,flytbar,124,14/08/2008 14.45,El-plads
,96436,14/08/2008,17/08/2008,flytbar,149,08/04/2001,El-plads
,96442,14/08/2008,25/08/2008,flytbar,142,14/08/2008 15.37,El-plads
,96443,14/08/2008,21/08/2008,flytbar,128,14/08/2008 15.30,El-plads
,96449,14/08/2008,17/08/2008,flytbar,144,14/08/2008,El-plads
,96450,14/08/2008,17/08/2008,flytbar,146,14/08/2008 17.01,El-plads
,96452,14/08/2008,17/08/2008,flytbar,131,14/08/2008 17.21,El-plads
,96458,14/08/2008,21/08/2008,flytbar,42,14/08/2008 18.44,El-plads
,96459,14/08/2008,21/08/2008,flytbar,245,14/08/2008,El-plads
,96470,15/08/2008,17/08/2008,flytbar,45,15/08/2008,El-plads
,96471,15/08/2008,18/08/2008,flytbar,47,15/08/2008,El-plads
,96472,16/08/2008,17/08/2008,flytbar,49,15/08/2008,El-plads
,96474,15/08/2008,27/08/2008,flytbar,99,15/08/2005 13.10,El-plads
,96475,15/08/2008,16/08/2008,flytbar,88,15/08/2008 12.12,El-plads
,96476,15/08/2008,18/08/2008,flytbar,137,15/08/2008 12.18,El-plads
,96478,15/08/2008,17/08/2008,flytbar,249,15/08/2008 13.20,El-plads
,96479,15/08/2008,13/09/2008,flytbar,65,26/08/2005 15.42,El-plads
,96481,15/08/2008,16/08/2008,flytbar,4,15/08/2008 14.37,El-plads
,96482,15/08/2008,17/08/2008,flytbar,139,18/07/1997,El-plads
,96486,15/08/2008,20/08/2008,flytbar,26,15/08/2003 11.27,El-plads
,96487,15/08/2008,25/08/2008,flytbar,158,15/08/2008 16.49,El-plads
,96494,15/08/2008,16/08/2008,flytbar,53,15/08/2008 19.47,El-plads
,96495,11/10/2008,16/10/2008,flytbar,92,15/08/2008,El-plads
,96498,16/08/2008,22/08/2008,flytbar,93,08/06/2004 18.35,El-plads
,96499,16/08/2008,20/08/2008,flytbar,51,14/04/2007 11.46,El-plads
,96502,16/08/2008,23/08/2008,flytbar,76,01/05/2007 11.05,El-plads
,96503,16/08/2008,21/08/2008,flytbar,78,16/08/2008 11.43,El-plads
,96504,16/08/2008,18/08/2008,flytbar,117,29/06/2006 14.04,El-plads
,96507,16/08/2008,28/09/2008,flytbar,44,20/03/1995,El-plads
,96510,16/08/2008,18/08/2008,flytbar,247,10/03/2006 12.29,El-plads
,96512,16/08/2008,28/08/2008,flytbar,157,18/08/2006 17.11,El-plads
,96516,16/08/2008,19/08/2008,flytbar,253,16/08/2008 16.36,El-plads
,96517,14/08/2008,16/08/2008,flytbar,92,14/08/2008 19.46,El-plads
,96518,16/08/2008,04/09/2008,flytbar,74,20/07/2003 19.36,El-plads
,96520,21/08/2008,24/08/2008,flytbar,81,11/08/2007 17.54,El-plads
,96521,16/08/2008,02/09/2008,flytbar,73,08/08/2008 19.37,El-plads
,96524,27/08/2008,31/08/2008,flytbar,149,08/04/2001,El-plads
,96535,03/04/2009,05/07/2009,flytbar,148,17/04/2006 12.47,El-plads
,96539,03/04/2009,05/07/2009,flytbar,17,02/07/2006 11.36,El-plads
,96540,08/08/2009,20/09/2009,flytbar,17,02/07/2006 11.36,El-plads
,96575,17/08/2008,20/08/2008,flytbar,133,17/08/2008,El-plads
,96579,14/10/2008,18/10/2008,flytbar,72,06/09/2007 18.31,El-plads
,96581,17/08/2008,23/08/2008,flytbar,63,19/08/2003 12.57,El-plads
,96584,17/08/2008,21/08/2008,flytbar,88,09/09/2006 15.58,El-plads
,96588,17/08/2008,19/08/2008,flytbar,24,17/08/2008 15.43,El-plads
,96591,17/08/2008,22/08/2008,flytbar,49,17/08/2008 16.52,El-plads
,96593,17/08/2008,20/08/2008,flytbar,92,17/08/2008,El-plads
,96595,17/08/2008,03/09/2008,flytbar,248,09/07/2008 18.27,El-plads
,96600,17/08/2008,18/08/2008,flytbar,132,17/08/2008 19.31,El-plads
,96607,10/10/2008,12/10/2008,flytbar,94,18/08/2008 08.46,El-plads
,96612,11/10/2008,15/10/2008,flytbar,148,13/10/2000 17.51,El-plads
,96614,01/08/2009,01/11/2009,flytbar,140,17/03/2008 18.41,El-plads
,96616,07/08/2009,20/09/2009,flytbar,100,05/04/1995,El-plads
,96617,01/08/2009,01/11/2009,flytbar,151,13/07/2001,El-plads
,96619,01/08/2009,01/11/2009,flytbar,82,27/03/1999,El-plads
,96620,08/08/2009,25/10/2009,flytbar,83,08/08/2006 12.26,El-plads
,96621,01/08/2009,01/11/2009,flytbar,57,19/08/2006 11.37,El-plads
,96624,01/08/2009,01/11/2009,flytbar,15,13/07/2000 15.14,El-plads
,96625,01/08/2009,01/11/2009,flytbar,244,11/10/2006 12.28,El-plads
,96635,18/08/2008,26/08/2008,flytbar,58,18/08/2008 10.59,El-plads
,96636,19/08/2008,23/08/2008,flytbar,246,18/08/2008 11.40,El-plads
,96641,18/08/2008,21/08/2008,flytbar,45,18/08/2008,El-plads
,96644,18/08/2008,20/08/2008,flytbar,146,18/08/2008 14.37,El-plads
,96648,18/08/2008,19/08/2008,flytbar,46,18/08/2008 11.55,El-plads
,96651,18/08/2008,28/08/2008,flytbar,100,18/08/2008 16.23,El-plads
,96655,29/08/2008,31/08/2008,flytbar,91,18/08/2008,El-plads
,96656,29/08/2008,31/08/2008,flytbar,93,18/08/2008,El-plads
,96658,18/08/2008,19/08/2008,flytbar,132,25/07/1997,El-plads
,96659,17/08/2008,19/08/2008,flytbar,2,17/08/2008 18.20,El-plads
,96660,18/08/2008,29/08/2008,flytbar,91,31/08/2007 15.35,El-plads
,96662,24/10/2008,26/10/2008,flytbar,245,18/08/2008,El-plads
,96663,24/10/2008,26/10/2008,flytbar,243,18/08/2008,El-plads
,96664,18/08/2008,20/08/2008,flytbar,120,18/08/2008 19.51,El-plads
,96665,18/08/2008,19/08/2008,flytbar,122,18/08/2008 19.51,El-plads
,96675,19/08/2008,30/08/2008,flytbar,144,08/08/1995,El-plads
,96678,19/08/2008,01/09/2008,flytbar,148,24/06/2007 16.34,El-plads
,96679,19/08/2008,01/09/2008,flytbar,247,19/08/2008 13.35,El-plads
,96680,19/08/2008,20/08/2008,flytbar,47,19/08/2008 13.44,El-plads
,96686,19/08/2008,23/08/2008,flytbar,94,19/08/2008 14.48,El-plads
,96687,19/08/2008,22/08/2008,flytbar,130,19/08/2008 15.04,El-plads
,96688,19/08/2008,26/08/2008,flytbar,131,19/08/2008 15.55,El-plads
,96689,19/08/2008,21/08/2008,flytbar,143,19/08/2008 15.58,El-plads
,96690,16/10/2008,25/10/2008,flytbar,251,21/10/2005 14.03,El-plads
,96691,19/08/2008,20/08/2008,flytbar,249,08/09/2001 17.31,El-plads
,96692,19/08/2008,23/08/2008,flytbar,241,22/05/1996,El-plads
,96694,19/08/2008,21/08/2008,flytbar,132,19/08/2008 16.02,El-plads
,96695,19/08/2008,27/08/2008,flytbar,119,19/08/2008,El-plads
,96698,19/08/2008,22/08/2008,flytbar,253,25/06/2006 19.16,El-plads
,96699,19/08/2008,20/08/2008,flytbar,117,19/08/2008 19.43,El-plads
