TidId,Start,Slut,Notat,EnhedsId,OprettelsesDato,Navn
29355,29-07-2007,30-07-2007,flytbar,84,29-07-2007,Elplads
29356,29-07-2007,31-07-2007,flytbar,119,29-07-2007,Elplads
29357,29-07-2007,30-07-2007,flytbar,118,16-07-2007,Elplads
29358,29-07-2007,30-07-2007,flytbar,128,29-07-2007,Elplads
29359,29-07-2007,30-07-2007,flytbar,148,29-07-2007,Elplads
29360,29-07-2007,30-07-2007,flytbar,163,29-07-2007,Elplads
29361,29-07-2007,30-07-2007,flytbar,121,29-07-2007,Elplads
29362,29-07-2007,30-07-2007,flytbar,135,29-07-2007,Elplads
29363,29-07-2007,30-07-2007,flytbar,276,29-07-2007,25 m2 Luksushytte
29364,30-07-2007,31-07-2007,flytbar,284,29-07-2007,25 m2 Luksushytte
29365,29-07-2007,30-07-2007,flytbar,123,29-07-2007,Elplads
29366,29-07-2007,30-07-2007,flytbar,44,26-07-2007,15 m2 4pers
29367,29-07-2007,30-07-2007,flytbar,272,29-07-2007,Teltpladser
29368,29-07-2007,30-07-2007,flytbar,122,29-07-2007,Elplads
29369,29-07-2007,30-07-2007,flytbar,72,29-07-2007,Elplads
29370,30-07-2007,31-07-2007,flytbar,150,30-07-2007,Elplads
29371,14-08-2007,17-08-2007,flytbar,33,04-06-2007,17 m2 4pers
29372,29-07-2007,30-07-2007,flytbar,153,30-07-2007,Elplads
29373,30-07-2007,01-08-2007,flytbar,159,30-07-2007,Elplads
29374,30-07-2007,03-08-2007,flytbar,57,26-04-2007,25 m2 Luksushytte
29375,30-07-2007,01-08-2007,flytbar,26,30-07-2007,10 m2 4pers u/udstyr
29376,30-07-2007,31-07-2007,flytbar,163,12-06-2006,Elplads
29377,30-07-2007,02-08-2007,flytbar,162,30-07-2007,Elplads
29378,30-07-2007,31-07-2007,flytbar,144,30-07-2007,Elplads
29379,30-07-2007,03-08-2007,flytbar,258,23-07-2006,Elplads
29380,30-07-2007,31-12-2009,flytbar,130,30-07-2007,Elplads
29381,30-07-2007,01-08-2007,flytbar,141,20-03-2004,Elplads
29382,30-07-2007,31-07-2007,flytbar,145,30-07-2007,Elplads
29383,30-07-2007,15-09-2007,flytbar,96,30-07-2007,Elplads
29384,30-07-2007,01-08-2007,flytbar,171,30-07-2007,Elplads
29385,30-07-2007,31-07-2007,flytbar,259,30-07-2007,Elplads
29386,04-09-2007,07-09-2007,flytbar,58,30-07-2007,25 m2 Luksushytte
29388,30-07-2007,31-07-2007,flytbar,154,30-07-2007,Elplads
29389,30-07-2007,01-08-2007,flytbar,160,22-02-2007,Elplads
29390,01-08-2007,03-08-2007,flytbar,144,30-07-2007,Elplads
29391,30-07-2007,31-07-2007,flytbar,109,30-07-2007,Elplads
29392,30-07-2007,31-07-2007,flytbar,146,05-08-2006,Elplads
29393,30-07-2007,03-08-2007,flytbar,178,30-07-2007,Elplads
29394,30-07-2007,01-08-2007,flytbar,148,10-07-2005,Elplads
29395,30-07-2007,31-07-2007,flytbar,59,30-07-2007,Elplads
29396,30-07-2007,01-08-2007,flytbar,256,30-07-2007,Elplads
29397,30-07-2007,09-08-2007,flytbar,164,30-07-2007,Elplads
29398,01-08-2007,09-08-2007,flytbar,166,30-07-2007,Elplads
29399,03-08-2007,09-08-2007,flytbar,162,30-07-2007,Elplads
29400,30-07-2007,31-07-2007,flytbar,55,30-07-2007,25 m2 6pers
29401,30-07-2007,31-07-2007,flytbar,121,30-07-2007,Elplads
29402,30-07-2007,31-07-2007,flytbar,100,30-07-2007,Elplads
29403,30-07-2007,31-07-2007,flytbar,127,30-07-2007,Elplads
29404,30-07-2007,31-07-2007,flytbar,64,30-07-2007,Elplads
29405,30-07-2007,31-07-2007,flytbar,113,30-07-2007,Elplads
29406,30-07-2007,31-07-2007,flytbar,88,30-07-2007,Elplads
29407,30-07-2007,31-07-2007,flytbar,39,31-07-2007,15 m2 4pers
29408,02-08-2007,04-08-2007,flytbar,276,31-07-2007,25 m2 Luksushytte
29410,31-07-2007,03-08-2007,flytbar,40,23-04-2007,15 m2 4pers
29414,04-08-2007,05-08-2007,flytbar,26,31-07-2007,10 m2 4pers u/udstyr
29415,31-07-2007,02-08-2007,flytbar,154,31-07-2007,Elplads
29416,31-07-2007,01-06-2008,flytbar,183,31-07-2007,Elplads
29417,31-07-2007,02-08-2007,flytbar,124,16-08-2006,Elplads
29418,15-08-2007,16-08-2007,flytbar,40,31-07-2007,15 m2 4pers
29420,08-08-2007,11-08-2007,flytbar,30,30-07-2007,17 m2 4pers
29421,31-07-2007,01-08-2007,flytbar,139,31-07-2007,Elplads
29422,31-07-2007,01-08-2007,flytbar,172,31-07-2007,Elplads
29423,31-07-2007,03-08-2007,flytbar,145,26-06-2006,Elplads
29424,04-08-2007,07-08-2007,flytbar,284,30-07-2007,25 m2 Luksushytte
29426,31-07-2007,01-08-2007,flytbar,254,31-07-2007,Elplads
29427,31-07-2007,01-08-2007,flytbar,144,31-07-2005,Elplads
29428,31-07-2007,01-08-2007,flytbar,155,31-07-2007,Elplads
29429,31-07-2007,03-08-2007,flytbar,179,31-07-2007,Elplads
29431,31-07-2007,01-08-2007,flytbar,277,31-07-2007,25 m2 Luksushytte
29432,31-07-2007,01-08-2007,flytbar,150,31-07-2007,Elplads
29433,31-07-2007,01-08-2007,flytbar,180,31-07-2007,Elplads
29434,31-07-2007,01-08-2007,flytbar,147,31-07-2007,Elplads
29435,31-07-2007,01-08-2007,flytbar,158,31-07-2007,Elplads
29436,31-07-2007,01-08-2007,flytbar,146,28-07-2006,Elplads
29437,01-08-2007,02-08-2007,flytbar,184,01-08-2007,Elplads
29438,03-08-2007,04-08-2007,flytbar,40,01-08-2007,15 m2 4pers
29440,01-08-2007,03-08-2007,flytbar,33,25-04-2007,17 m2 4pers
29441,01-08-2007,04-08-2007,flytbar,150,01-08-2007,Elplads
29442,01-08-2007,02-08-2007,flytbar,139,02-07-2002,Elplads
29443,01-08-2007,03-08-2007,flytbar,155,20-07-2005,Elplads
29444,30-11-2007,01-12-2007,flytbar,281,01-08-2007,25 m2 Luksushytte
29445,01-08-2007,03-08-2007,flytbar,157,01-08-2007,Elplads
29447,21-09-2007,23-09-2007,flytbar,280,01-08-2007,25 m2 Luksushytte
29448,01-08-2007,02-08-2007,flytbar,26,01-08-2007,10 m2 4pers u/udstyr
29449,01-08-2007,03-08-2007,flytbar,172,01-08-2007,Elplads
29450,01-08-2007,02-08-2007,flytbar,160,01-08-2007,Elplads
29451,01-08-2007,04-08-2007,flytbar,153,01-08-2007,Elplads
29452,01-08-2007,03-08-2007,flytbar,173,01-08-2007,Elplads
29453,01-08-2007,02-08-2007,flytbar,158,01-08-2007,Elplads
29455,01-08-2007,02-08-2007,flytbar,174,01-08-2007,Elplads
29456,01-08-2007,03-08-2007,flytbar,147,01-08-2007,Elplads
29457,01-08-2007,02-08-2007,flytbar,140,01-08-2007,Elplads
29458,01-08-2007,02-08-2007,flytbar,141,01-08-2007,Elplads
29459,31-07-2007,14-09-2007,flytbar,88,01-08-2007,Elplads
29460,01-08-2007,02-08-2007,flytbar,165,18-07-2006,Elplads
29461,01-08-2007,02-08-2007,flytbar,167,01-08-2007,Elplads
29462,01-08-2007,02-08-2007,flytbar,180,01-08-2007,Elplads
29463,01-08-2007,02-08-2007,flytbar,245,01-08-2007,Elplads
29464,01-08-2007,02-08-2007,flytbar,45,25-04-2007,15 m2 4pers
29465,01-08-2007,02-08-2007,flytbar,148,01-08-2007,Elplads
29466,01-08-2007,02-08-2007,flytbar,43,06-08-2002,15 m2 4pers
29469,01-08-2007,04-08-2007,flytbar,159,15-07-2003,Elplads
29470,01-08-2007,02-08-2007,flytbar,90,01-08-2007,Elplads
29471,01-08-2007,02-08-2007,flytbar,91,01-08-2007,Elplads
29472,04-08-2007,06-08-2007,flytbar,283,01-08-2007,25 m2 Luksushytte
29473,01-08-2007,02-08-2007,flytbar,168,01-08-2007,Elplads
29474,02-08-2007,06-08-2007,flytbar,272,02-08-2007,Teltpladser
29475,21-09-2007,23-09-2007,ikke flytbar,277,02-08-2007,25 m2 Luksushytte
29476,05-08-2007,09-08-2007,flytbar,142,16-06-2007,Elplads
29477,02-08-2007,04-08-2007,flytbar,139,28-07-2005,Elplads
29478,02-08-2007,03-08-2007,flytbar,83,02-08-2007,Elplads
29480,02-08-2007,04-08-2007,flytbar,39,11-07-2007,15 m2 4pers
29482,02-09-2007,09-09-2007,flytbar,33,02-08-2007,17 m2 4pers
29483,02-08-2007,05-08-2007,flytbar,154,07-02-2007,Elplads
29484,02-08-2007,03-08-2007,flytbar,196,02-08-2007,Elplads
29485,02-08-2007,03-08-2007,flytbar,197,02-08-2007,Elplads
29487,02-08-2007,07-08-2007,flytbar,146,19-07-2006,Elplads
29488,02-08-2007,03-08-2007,flytbar,156,02-08-2007,Elplads
29489,02-08-2007,03-08-2007,flytbar,142,02-08-2007,Elplads
29490,02-08-2007,03-08-2007,flytbar,58,02-08-2007,25 m2 Luksushytte
29491,02-08-2007,03-08-2007,flytbar,38,02-08-2007,15 m2 4pers
29492,02-08-2007,04-08-2007,flytbar,260,02-08-2007,Elplads
29493,02-08-2007,03-08-2007,flytbar,162,02-08-2007,Elplads
29494,21-09-2007,23-09-2007,flytbar,281,02-08-2007,25 m2 Luksushytte
29496,02-08-2007,03-08-2007,flytbar,167,02-08-2007,Elplads
29497,02-08-2007,03-08-2007,flytbar,99,02-08-2007,Elplads
29498,02-08-2007,03-08-2007,flytbar,97,02-08-2007,Elplads
29499,06-08-2007,10-08-2007,flytbar,2,15-02-2007,10 m2 4pers u/udstyr
29500,17-08-2007,19-08-2007,flytbar,39,03-08-2007,15 m2 4pers
29502,07-08-2007,09-08-2007,flytbar,31,03-08-2007,17 m2 4pers
29503,03-08-2007,06-08-2007,flytbar,37,03-08-2007,15 m2 4pers
29505,05-08-2007,17-08-2007,flytbar,289,19-08-2005,Campingvogn fortelt
29506,12-08-2007,16-08-2007,flytbar,277,25-04-2007,25 m2 Luksushytte
29509,05-08-2007,10-09-2007,flytbar,288,19-08-2005,Campingvogn fortelt
29511,19-08-2007,10-09-2007,flytbar,289,19-08-2005,Campingvogn fortelt
29512,03-08-2007,04-08-2007,flytbar,144,03-08-2007,Elplads
29513,03-08-2007,05-08-2007,flytbar,280,03-08-2007,25 m2 Luksushytte
29514,07-08-2007,09-08-2007,flytbar,280,21-06-2007,25 m2 Luksushytte
29515,03-08-2007,04-08-2007,flytbar,145,03-08-2006,Elplads
29516,09-08-2007,12-08-2007,flytbar,41,03-08-2007,15 m2 4pers
29518,03-08-2007,04-08-2007,flytbar,158,03-08-2007,Elplads
29519,03-08-2007,06-08-2007,flytbar,148,03-08-2007,Elplads
29520,03-08-2007,06-08-2007,flytbar,126,03-08-2007,Elplads
29521,03-08-2007,06-08-2007,flytbar,161,03-08-2007,Elplads
29522,03-08-2007,07-08-2007,flytbar,156,05-08-2004,Elplads
29523,03-08-2007,04-08-2007,flytbar,38,03-08-2007,15 m2 4pers
29526,03-08-2007,04-08-2007,flytbar,167,03-08-2007,Elplads
29527,03-08-2007,04-08-2007,flytbar,30,03-08-2007,17 m2 4pers
29528,03-08-2007,04-08-2007,flytbar,168,18-08-2006,Elplads
29530,03-08-2007,05-08-2007,flytbar,169,14-06-2003,Elplads
29531,03-08-2007,04-08-2007,flytbar,253,03-08-2007,Elplads
29532,03-08-2007,04-08-2007,flytbar,170,03-08-2007,Elplads
29533,03-08-2007,04-08-2007,flytbar,171,03-08-2007,Elplads
29535,03-08-2007,04-08-2007,flytbar,121,03-08-2007,Elplads
29536,03-08-2007,04-08-2007,flytbar,119,03-08-2007,Elplads
29537,03-08-2007,04-08-2007,flytbar,122,03-08-2007,Elplads
29538,03-08-2007,04-08-2007,flytbar,123,03-08-2007,Elplads
29539,05-08-2007,07-08-2007,ikke flytbar,280,04-08-2007,25 m2 Luksushytte
29540,03-08-2007,04-08-2007,flytbar,55,03-08-2007,25 m2 6pers
29541,05-08-2007,06-08-2007,flytbar,147,04-08-2007,Elplads
29542,06-08-2007,07-08-2007,flytbar,278,03-08-2007,25 m2 Luksushytte
29543,04-08-2007,05-08-2007,flytbar,173,04-08-2007,Elplads
29545,04-08-2007,07-08-2007,flytbar,274,02-08-2007,25 m2 Luksushytte
29546,04-08-2007,05-08-2007,flytbar,139,04-08-2007,Elplads
29547,04-08-2007,06-08-2007,flytbar,144,04-08-2007,Elplads
29548,04-08-2007,05-08-2007,flytbar,77,01-08-2007,Elplads
29550,04-08-2007,06-08-2007,flytbar,83,04-08-2007,Elplads
29551,04-08-2007,09-08-2007,flytbar,72,04-08-2007,Elplads
29552,04-08-2007,07-08-2007,flytbar,160,04-08-2007,Elplads
29553,04-08-2007,09-08-2007,flytbar,141,04-08-2007,Elplads
29554,04-08-2007,05-08-2007,flytbar,153,04-08-2007,Elplads
29555,04-08-2007,05-08-2007,flytbar,119,04-08-2007,Elplads
29556,04-08-2007,05-08-2007,flytbar,167,05-08-2006,Elplads
29557,04-08-2007,05-08-2007,flytbar,121,04-08-2007,Elplads
29558,04-08-2007,05-08-2007,flytbar,43,04-08-2007,15 m2 4pers
29559,04-08-2007,05-08-2007,flytbar,64,04-08-2007,Elplads
29560,04-08-2007,05-08-2007,flytbar,74,04-08-2007,Elplads
29561,04-08-2007,05-08-2007,flytbar,261,04-08-2007,Elplads
29563,04-08-2007,05-08-2007,flytbar,145,04-08-2007,Elplads
29564,04-08-2007,05-08-2007,flytbar,122,04-08-2007,Elplads
29565,04-08-2007,05-08-2007,flytbar,150,05-08-2007,Elplads
29566,07-08-2007,09-08-2007,flytbar,278,05-08-2007,25 m2 Luksushytte
29567,06-08-2007,09-08-2007,flytbar,168,30-07-2007,Elplads
29568,04-08-2007,05-08-2007,flytbar,40,05-08-2007,15 m2 4pers
29569,05-08-2007,08-08-2007,flytbar,38,04-08-2007,15 m2 4pers
29570,05-08-2007,12-08-2007,flytbar,122,05-08-2007,Elplads
29572,23-08-2007,25-08-2007,flytbar,143,13-05-2003,Elplads
29574,05-08-2007,07-08-2007,flytbar,143,05-08-2007,Elplads
29576,05-08-2007,06-08-2007,flytbar,145,05-08-2007,Elplads
29577,05-08-2007,07-08-2007,flytbar,150,05-08-2007,Elplads
29578,05-08-2007,06-08-2007,flytbar,153,05-08-2007,Elplads
29579,10-08-2007,12-08-2007,flytbar,290,09-07-2007,Campingvogn fortelt
29580,05-08-2007,09-08-2007,flytbar,154,05-08-2007,Elplads
29581,05-08-2007,08-08-2007,flytbar,157,05-08-2007,Elplads
29582,05-08-2007,06-08-2007,flytbar,178,05-08-2007,Elplads
29583,05-08-2007,07-08-2007,flytbar,275,05-08-2007,25 m2 Luksushytte
29585,05-08-2007,06-08-2007,flytbar,163,05-08-2007,Elplads
29586,05-08-2007,06-08-2007,flytbar,165,05-08-2007,Elplads
29587,05-08-2007,06-08-2007,flytbar,155,21-07-2007,Elplads
29588,05-08-2007,07-08-2007,flytbar,44,05-08-2007,15 m2 4pers
29589,05-08-2007,06-08-2007,flytbar,158,05-08-2007,Elplads
29590,03-09-2007,04-09-2007,flytbar,272,05-08-2007,Teltpladser
29591,05-08-2007,07-08-2007,flytbar,159,05-08-2007,Elplads
29592,05-08-2007,06-08-2007,flytbar,104,05-08-2007,Elplads
29593,05-08-2007,06-08-2007,flytbar,75,05-08-2007,Elplads
29594,05-08-2007,06-08-2007,flytbar,167,05-08-2007,Elplads
29595,05-08-2007,07-08-2007,flytbar,71,05-08-2007,Elplads
29596,05-08-2007,06-08-2007,flytbar,119,05-08-2007,Elplads
29597,05-08-2007,06-08-2007,flytbar,80,05-08-2007,Elplads
29598,07-08-2007,08-08-2007,flytbar,46,05-08-2007,15 m2 4pers
29599,05-08-2007,06-08-2007,flytbar,107,05-08-2007,Elplads
29600,05-08-2007,06-08-2007,flytbar,260,05-08-2007,Elplads
29601,04-08-2007,06-08-2007,flytbar,85,05-07-2005,Elplads
29602,05-08-2007,06-08-2007,flytbar,60,06-08-2007,Elplads
29603,16-08-2007,18-08-2007,flytbar,34,01-08-2007,17 m2 4pers
29604,18-08-2007,19-08-2007,flytbar,55,06-08-2007,25 m2 6pers
29605,06-08-2007,01-10-2007,flytbar,100,26-06-2006,Elplads
29606,29-08-2007,30-08-2007,flytbar,57,06-08-2007,25 m2 Luksushytte
29607,06-08-2007,07-08-2007,flytbar,163,06-08-2007,Elplads
29608,06-08-2007,07-08-2007,flytbar,165,06-08-2007,Elplads
29609,06-08-2007,10-08-2007,flytbar,84,06-08-2007,Elplads
29610,06-08-2007,07-08-2007,flytbar,139,06-08-2007,Elplads
29611,06-08-2007,07-08-2007,flytbar,144,15-10-2006,Elplads
29612,06-08-2007,07-08-2007,flytbar,170,06-08-2007,Elplads
29613,31-08-2007,02-09-2007,ikke flytbar,277,06-08-2007,25 m2 Luksushytte
29614,31-08-2007,02-09-2007,flytbar,280,06-08-2007,25 m2 Luksushytte
29615,06-08-2007,07-08-2007,flytbar,153,06-08-2007,Elplads
29616,06-08-2007,07-08-2007,flytbar,155,13-07-2007,Elplads
29617,06-08-2007,07-08-2007,flytbar,171,06-08-2007,Elplads
29618,06-08-2007,07-08-2007,flytbar,109,06-08-2007,Elplads
29619,06-08-2007,07-08-2007,flytbar,110,06-08-2007,Elplads
29620,06-08-2007,09-08-2007,flytbar,169,31-07-2007,Elplads
29621,06-08-2007,07-08-2007,flytbar,145,06-08-2007,Elplads
29622,06-08-2007,07-08-2007,flytbar,161,06-08-2007,Elplads
29623,06-08-2007,07-08-2007,flytbar,123,06-08-2007,Elplads
29624,06-08-2007,07-08-2007,flytbar,140,06-08-2007,Elplads
29625,06-08-2007,07-08-2007,flytbar,147,06-08-2007,Elplads
29626,06-08-2007,07-08-2007,flytbar,39,06-08-2007,15 m2 4pers
29627,27-08-2007,29-08-2007,flytbar,284,06-08-2007,25 m2 Luksushytte
29628,06-08-2007,07-08-2007,flytbar,148,06-08-2007,Elplads
29629,01-09-2007,02-09-2007,flytbar,279,07-08-2007,25 m2 Luksushytte
29630,03-08-2007,07-08-2007,flytbar,124,31-07-2005,Elplads
29631,07-08-2007,20-08-2007,flytbar,102,06-03-2006,Elplads
29632,12-08-2007,19-08-2007,flytbar,41,27-05-2007,15 m2 4pers
29633,24-08-2007,25-08-2007,flytbar,147,07-08-2007,Elplads
29634,04-08-2007,05-08-2007,flytbar,103,07-08-2007,Elplads
29635,14-09-2007,16-09-2007,flytbar,287,07-08-2007,25 m2 Luksushytte
29636,07-08-2007,08-08-2007,flytbar,68,07-08-2007,Elplads
29638,07-08-2007,08-08-2007,flytbar,44,07-08-2007,15 m2 4pers
29640,07-08-2007,10-08-2007,flytbar,184,07-08-2007,Elplads
29641,07-08-2007,08-08-2007,flytbar,148,07-08-2007,Elplads
29642,07-08-2007,08-08-2007,flytbar,175,07-08-2007,Elplads
29643,07-08-2007,08-08-2007,flytbar,163,07-08-2007,Elplads
29644,07-08-2007,08-08-2007,flytbar,146,07-08-2007,Elplads
29645,07-08-2007,09-08-2007,flytbar,91,07-08-2007,Elplads
29646,07-08-2007,08-08-2007,flytbar,80,07-08-2007,Elplads
29647,07-08-2007,08-08-2007,flytbar,153,07-08-2007,Elplads
29648,07-08-2007,08-08-2007,flytbar,126,07-08-2007,Elplads
29649,07-08-2007,08-08-2007,flytbar,143,07-08-2007,Elplads
29650,07-08-2007,09-08-2007,flytbar,114,07-08-2007,Elplads
29651,07-08-2007,10-08-2007,flytbar,159,08-08-2007,Elplads
29652,10-08-2007,12-08-2007,flytbar,279,08-08-2007,25 m2 Luksushytte
29653,14-08-2007,15-08-2007,flytbar,255,08-08-2007,Elplads
29655,13-08-2007,17-08-2007,flytbar,280,15-05-2007,25 m2 Luksushytte
29656,07-08-2007,08-08-2007,flytbar,104,08-08-2007,Elplads
29658,08-08-2007,09-08-2007,flytbar,144,08-08-2007,Elplads
29659,08-08-2007,09-08-2007,flytbar,277,08-08-2007,25 m2 Luksushytte
29660,08-08-2007,09-08-2007,flytbar,145,08-08-2007,Elplads
29661,08-08-2007,11-08-2007,flytbar,146,08-08-2007,Elplads
29662,08-08-2007,09-08-2007,flytbar,153,08-08-2007,Elplads
29664,12-08-2007,16-09-2007,flytbar,36,08-08-2007,15 m2 4pers
29666,08-08-2007,10-08-2007,flytbar,150,08-08-2007,Elplads
29667,08-08-2007,10-08-2007,flytbar,39,08-08-2007,15 m2 4pers
29669,30-08-2007,02-09-2007,flytbar,144,08-08-2007,Elplads
29673,08-08-2007,10-08-2007,flytbar,148,12-08-2005,Elplads
29674,08-08-2007,09-08-2007,flytbar,156,08-08-2007,Elplads
29676,08-08-2007,09-08-2007,flytbar,171,08-08-2007,Elplads
29677,08-08-2007,10-08-2007,flytbar,170,08-08-2007,Elplads
29678,08-08-2007,09-08-2007,flytbar,155,17-07-2007,Elplads
29679,08-08-2007,09-08-2007,flytbar,157,08-08-2007,Elplads
29680,08-08-2007,09-08-2007,flytbar,272,08-08-2007,Teltpladser
29682,08-08-2007,09-08-2007,flytbar,167,08-08-2007,Elplads
29684,08-08-2007,09-08-2007,flytbar,147,08-08-2007,Elplads
29685,08-08-2007,09-08-2007,flytbar,182,08-08-2007,Elplads
29686,08-08-2007,10-08-2007,flytbar,232,08-08-2007,Elplads
29687,08-08-2007,09-08-2007,flytbar,143,08-08-2007,Elplads
29688,08-08-2007,09-08-2007,flytbar,158,08-08-2007,Elplads
29689,08-08-2007,09-08-2007,flytbar,124,08-08-2007,Elplads
29690,08-08-2007,09-08-2007,flytbar,116,08-08-2007,Elplads
29691,08-08-2007,10-08-2007,flytbar,290,08-08-2007,Campingvogn fortelt
29692,08-08-2007,09-08-2007,flytbar,139,08-08-2007,Elplads
29693,08-08-2007,09-08-2007,flytbar,172,08-08-2007,Elplads
29694,08-08-2007,09-08-2007,flytbar,38,08-08-2007,15 m2 4pers
29695,08-08-2007,09-08-2007,flytbar,173,08-08-2007,Elplads
29696,08-08-2007,09-08-2007,flytbar,140,12-07-2006,Elplads
29697,09-08-2007,11-08-2007,flytbar,277,08-08-2003,25 m2 Luksushytte
29698,09-08-2007,10-08-2007,flytbar,274,09-08-2007,25 m2 Luksushytte
29699,08-08-2007,09-08-2007,flytbar,90,02-09-2006,Elplads
29700,09-08-2007,13-08-2007,flytbar,141,02-09-2006,Elplads
29701,09-08-2007,12-08-2007,flytbar,144,19-09-2003,Elplads
29702,09-08-2007,12-08-2007,flytbar,142,27-08-2004,Elplads
29703,09-08-2007,12-08-2007,flytbar,175,09-08-2007,Elplads
29704,09-08-2007,11-08-2007,flytbar,160,09-08-2007,Elplads
29705,09-08-2007,10-08-2007,flytbar,154,09-08-2007,Elplads
29706,12-08-2007,31-12-2007,flytbar,190,09-08-2007,Elplads
29708,09-08-2007,11-08-2007,flytbar,137,09-08-2007,Elplads
29709,09-08-2007,11-08-2007,flytbar,153,29-07-2006,Elplads
29710,22-07-2007,24-07-2007,flytbar,241,09-08-2007,Elplads
29711,09-08-2007,10-08-2007,flytbar,26,09-08-2007,10 m2 4pers u/udstyr
29712,09-08-2007,10-08-2007,flytbar,174,09-08-2007,Elplads
29713,09-08-2007,10-08-2007,flytbar,54,09-08-2007,25 m2 6pers
29714,09-08-2007,10-08-2007,flytbar,155,09-08-2007,Elplads
29715,09-08-2007,10-08-2007,flytbar,123,09-08-2007,Elplads
29716,09-08-2007,10-08-2007,flytbar,121,09-08-2007,Elplads
29717,09-08-2007,10-08-2007,flytbar,156,09-08-2007,Elplads
29718,09-08-2007,10-08-2007,flytbar,157,09-08-2007,Elplads
29719,09-08-2007,11-08-2007,flytbar,158,09-08-2007,Elplads
29720,09-08-2007,10-08-2007,flytbar,74,13-08-2004,Elplads
29722,11-08-2007,12-08-2007,flytbar,286,07-11-2006,25 m2 Luksushytte
29723,09-08-2007,10-08-2007,flytbar,107,09-08-2007,Elplads
29724,09-08-2007,10-08-2007,flytbar,124,09-08-2007,Elplads
29725,09-08-2007,10-08-2007,flytbar,278,09-08-2007,25 m2 Luksushytte
29727,10-08-2007,14-08-2007,flytbar,143,10-08-2007,Elplads
29728,14-08-2007,16-08-2007,flytbar,39,10-08-2007,15 m2 4pers
29729,20-08-2007,23-08-2007,flytbar,32,10-08-2007,17 m2 4pers
29730,10-08-2007,11-08-2007,flytbar,155,10-08-2007,Elplads
29731,10-08-2007,12-08-2007,flytbar,157,10-08-2007,Elplads
29732,10-08-2007,11-08-2007,flytbar,145,10-08-2007,Elplads
29733,01-09-2007,30-07-2008,flytbar,42,10-08-2007,15 m2 4pers
29734,10-08-2007,15-08-2007,flytbar,140,22-08-2005,Elplads
29735,10-08-2007,11-08-2007,flytbar,150,14-08-2003,Elplads
29736,21-08-2007,23-08-2007,flytbar,282,10-08-2007,25 m2 Luksushytte
29737,10-08-2007,11-08-2007,flytbar,26,10-08-2007,10 m2 4pers u/udstyr
29738,10-08-2007,17-08-2007,flytbar,252,01-07-2006,Elplads
29739,10-08-2007,12-08-2007,flytbar,163,10-08-2007,Elplads
29740,11-08-2007,12-08-2007,flytbar,165,14-07-2007,Elplads
29741,15-08-2007,20-08-2007,flytbar,43,10-08-2007,15 m2 4pers
29742,15-08-2007,20-08-2007,flytbar,290,10-08-2007,Campingvogn fortelt
29744,10-08-2007,11-08-2007,flytbar,281,10-08-2007,25 m2 Luksushytte
29745,10-08-2007,11-08-2007,flytbar,167,10-08-2007,Elplads
29746,10-08-2007,11-08-2007,flytbar,171,16-08-2005,Elplads
29747,12-08-2007,13-08-2007,flytbar,58,09-07-2007,25 m2 Luksushytte
29748,10-08-2007,11-08-2007,flytbar,170,10-08-2007,Elplads
29749,10-08-2007,11-08-2007,flytbar,164,10-08-2007,Elplads
29750,10-08-2007,13-08-2007,flytbar,2,06-08-2002,10 m2 4pers u/udstyr
29751,10-08-2007,11-08-2007,flytbar,156,10-08-2007,Elplads
29752,10-08-2007,11-08-2007,flytbar,165,10-08-2007,Elplads
29753,11-08-2007,12-08-2007,flytbar,146,12-05-2006,Elplads
29754,11-08-2007,16-08-2007,flytbar,155,11-08-2007,Elplads
29755,11-08-2007,12-08-2007,flytbar,154,26-11-2006,Elplads
29756,11-08-2007,14-08-2007,flytbar,160,11-08-2007,Elplads
29757,21-08-2007,24-08-2007,flytbar,281,11-08-2007,25 m2 Luksushytte
29758,11-08-2007,13-08-2007,flytbar,148,29-08-2002,Elplads
29759,11-08-2007,12-08-2007,flytbar,145,11-08-2007,Elplads
29760,11-08-2007,12-08-2007,flytbar,272,11-08-2007,Teltpladser
29761,11-08-2007,14-08-2007,flytbar,33,11-08-2007,17 m2 4pers
29762,11-08-2007,12-08-2007,flytbar,159,20-07-2007,Elplads
29763,11-08-2007,12-08-2007,flytbar,168,20-07-2007,Elplads
29764,11-08-2007,12-08-2007,flytbar,153,11-08-2007,Elplads
29765,11-08-2007,12-08-2007,flytbar,161,11-08-2007,Elplads
29766,11-08-2007,12-08-2007,flytbar,166,11-08-2007,Elplads
29767,11-08-2007,12-08-2007,flytbar,167,11-08-2007,Elplads
29768,11-08-2007,12-08-2007,flytbar,277,11-08-2007,25 m2 Luksushytte
29769,11-08-2007,12-08-2007,flytbar,123,12-08-2007,Elplads
29770,12-08-2007,17-08-2007,flytbar,142,12-08-2007,Elplads
29771,12-08-2007,15-08-2007,flytbar,145,12-08-2007,Elplads
29772,12-08-2007,15-08-2007,flytbar,154,12-08-2007,Elplads
29773,14-08-2007,15-08-2007,flytbar,290,12-08-2007,Campingvogn fortelt
29774,12-08-2007,21-08-2007,flytbar,179,12-08-2007,Elplads
